"name1","name2","street1","street2","city","state","zip","zip4","county","phone","website","latitude","longitude","type_facility","sa","dt","mm","dm","bum","db","rpn","bu","nxn","vtrl","meth","hh","noop","pain","nmoa","moa","ubn","otp","cbt","dbt","tele","saca","trc","smon","smpd","smop","hi","res","op","rs","rl","rd","od","omb","odt","iop","ort","hid","hit","ct","gh","psyh","vamc","tbg","ihs","stg","lccg","dod","ssa","stmh","stdh","hla","jc","carf","ncqa","coa","hfap","np","cash","md","mc","si","pi","tricare","fsa","ss","pa","asl","sp","mhsu","vet","admil","milf","cj","sen","adol","pw","wn","mn","hiv","trma","sexa","dv","ya","nsc","adtx","bdtx","cdtx","mdtx","odtx","tgd","ico","gco","fco","mco","twfa","bia","cmi","mi","ang","mxm","crv","relp","beds","ch_ad","yad","adlt","fem","male","dui","duio","acc","acm","acu","baba","ccc","cmha","csaa","daut","dp","dsf","dvfp","eis_hiv","emp","haec","heoh","hivt","isc","itu","mhs","opc","sae","shg","smhd","ssu","ssd","stdt","ta","taec","tbs","cm","fpsy","hs","nrt","peer","stu","tcc","bsdm","nu","mu","bwn","bwon","ub","un","beri","pvtp","pvtn","sumh","inpe","rpe","pc","naut","nmaut","acma","pmat","auinpe","aurpe","aupc","dlc","mhiv","mhcv","lfxd","clnd","copsu","daof","mst","noe","ofd","rc","piec","mdet","voc","hav","hbv","audo","mmd","mprep","fed","sotp","dea","samhsa","mhpa","hbt","hct","tod","vapn","vapp","vppd","oudo","nx","oth","mws","f17","f19","f25","f28","f30","f31","f35","f36","f37","f4","f42","f43","f47","f66","f67","f70","f81","f92","n24","n40"
"Colonial Heights Counseling","","3660 Boulevard","Suite A","Colonial Heights","VA","23834","","Colonial Heights City","804-520-7210","https://www.GRcsb.org","","","SU","1","","","","","","","","","","","","","","","1","","","","","","","","","1","","","","1","","","","","","","1","1","","","","","","","","","","1","","1","1","","","","","","","","","1","1","1","1","1","1","1","","","1","","","","","","","","","","","","","","","","","","","","","","","1","1","1","1","1","","","","","","","","","","","","","1","1","","","1","","","1","1","1","1","1","1","","","1","1","1","1","","1","","1","1","1","1","1","1","","","1","1","","1","","1","","1","1","1","","","","","","","","","","","1","","1","1","","","1","","1","1","1","","","","","","","1","1","1","1","1","","","1","","","","1","","","","","1","","","","1","","","1","","","","","","","","","","","","","","","","","","","","","","","",""
"Arbor House","Residential Reintegration","53 Hall Road","","Hannibal","NY","13074","2161","Oswego","315-564-5506","https://www.oco.org","","","SU","1","","","","","","","","","","","1","","","","1","","","1","","","1","1","1","","","","1","","","1","","","","","","","","","","","","","","","","","","1","","","","","","","","","","1","1","","","","","1","","","","","","","","","","1","","","","1","","","","","1","","","","","","","","1","1","","","1","1","1","1","1","","","1","","","1","1","","1","","","1","","","1","","","1","1","1","","","","1","1","1","","","","1","1","1","1","1","1","1","","1","1","","1","","1","1","1","1","1","","","","","","","","","","1","1","","1","","","","1","","","1","","","","","","","","","","1","1","1","1","","1","","","","","","","","","","","","","","1","","","","","","","","","","","","","","","","","","","","","","","","","",""
"TMTSonline DC/MD","","","","Fort Washington","MD","20744","","Prince Georges","833-464-5438","https://tmtsonline.com","","","SU","1","","","","","","","","","","","","","","","1","","","1","","1","1","1","","","1","","","1","","","","","","","","1","","","","","","","","","","","","","","","","","","","","","","1","1","","1","1","1","","1","","","","","","","","","","","","","","","","","","","","","","","","","","1","","","1","","1","","1","1","","","1","","","1","1","1","1","","","1","","","","","1","1","","1","","","","","","","","1","","1","1","1","","1","1","","","","","","","","","","","","","","","","","","","","","1","","1","","","1","","","1","","1","","1","","","","","","","","","1","1","","","","","","","","","","","","","","","","","","","1","","","","","","","","","","","","","","","","","","","","","","","","",""
"Youth Recovery Care Center","YRCC at LifeStream","1616 14th Street","LifeStream Administration Building","Leesburg","FL","34748","","Lake","352-315-7500","https://www.LSBC.net","","","SU","1","","","","","","","","","","","","1","","","","","","","","","1","","1","","","","1","1","1","1","","","","","","1","","","","","","","","","","1","","1","1","1","","","1","","","","","1","1","","1","1","1","","1","1","1","","1","","","","","","1","","","","1","1","1","","","","","","","","","","1","1","1","","","","","1","","","","","1","1","","","1","1","","","","","","","","1","1","1","1","","","","","1","","1","","","1","1","1","","1","1","","1","","","1","","","","","","1","1","","","","","","","","","","","1","","","","1","","","","","","","1","","","1","1","","","1","1","","","1","","","","","","1","","","","","","1","1","1","","1","","","","","","","","","","","","","","","","","","","","","","","","","",""
"Endless Mountain BH Center","","175 Lamoka Road","","Sayre","PA","18840","","Bradford","570-964-8001","https://endlessmountainbhc.com","","","SU","1","1","","","1","1","1","1","1","1","","","","","","","","","1","","","1","1","","1","","1","1","","1","","1","","","","","","1","","","","","","","","","","","1","","","","1","","","","","","1","1","","1","1","","1","","","1","","1","1","","","1","1","","1","1","1","","1","","","","","1","1","","","1","1","1","1","1","1","1","","1","1","1","","","1","","","1","1","1","1","","","1","1","","1","","1","1","1","1","","1","","","1","1","1","","","1","1","1","1","1","1","1","1","1","1","1","1","","1","1","1","1","1","","1","","1","1","1","1","1","1","","1","","","","","","","1","","1","","1","","","","1","","","1","1","1","1","","1","","","","","1","","","","","","1","1","1","","","","1","","","","1","","","","","","","","","","","","","","","","","","","",""
"Volunteers of America Chesapeake Inc","Hope Center","4611 Assembly Drive","Suite D","Lanham","MD","20703","","Prince Georges","301-955-9473","https://www.voachesapeake.org/","","","SU","1","","","","","","","","1","","","","","","1","","","","1","","1","1","1","","1","","","","1","","","","","","","1","1","","","","","","","","","","1","","","","","","","1","","1","","","1","1","1","","1","1","1","1","1","","1","1","1","1","1","","1","1","","1","1","1","1","1","1","1","1","","","","","","","1","1","","","","1","1","1","1","1","","1","","1","","","1","1","","","1","","","","","1","1","1","1","","1","","","1","1","1","","","1","1","1","","1","1","","","1","1","","1","","1","1","1","","1","","1","","","","","","","","","1","","","","1","","","","","","","","","","","","","1","","","1","1","1","","","","","","1","","","","","","","","","","1","","","","","","","","","","","","","","","","","","","","","","","","","",""
"Glass House Recovery LLC","","8318 Forrest Street","Suite 100","Ellicott City","MD","21043","","Howard","410-970-4842","https://glasshouserecovery.com","","","SU","1","","","","","","1","","1","1","","","","","","1","","","1","","1","1","1","","1","","","","1","","","","","","1","1","1","","","","","","","","","","","","","","1","","1","","","","","","1","1","","","1","1","","","","","","1","","","","","","","","","1","","1","","","1","1","","","","","","","1","1","1","","1","1","","1","","","","1","","","1","1","1","1","","","1","","1","1","","1","1","1","1","1","","","1","","1","","","","1","1","1","1","1","1","1","","1","","","1","","1","1","","1","1","","1","","","","","1","","1","","1","1","","1","","","1","1","1","","1","1","","","","1","","1","","1","1","","1","","1","","","","1","","","","","","","","","1","","","1","","","","","","","","","","","","","","","","","","","","","","","",""
"Recovery Center of Maryland","Edmondson","","","Baltimore","MD","21229","","Baltimore City","443-885-9810","https://www.therecoverycenterusa.com","","","SU","1","","","","","","","","","","","","","","","1","","","1","","1","1","","","1","","","1","","1","1","","","","","","","","","","","","","","","","","","","","1","","","1","","","","","","1","","","","","1","","","","","","","","","","","","","","","","","","","","","","","","","","1","1","1","1","","1","1","","1","","","","1","","","1","1","1","1","","","","","","","","1","1","1","1","","","","1","","","","1","","1","1","1","1","1","1","1","","1","","","1","","1","","1","1","","","","","","","","","","1","","1","","","1","","","1","","1","","1","","","","","","","","","1","1","1","","","","","","","1","","","","","","","","","1","","","1","","","","","","","","","","","","","","","","","","","","","","","",""
"Recovery Center of Maryland","Lyndhurst","","","Baltimore","MD","21229","","Baltimore City","443-885-9810","https://www.therecoverycenterusa.com","","","SU","1","","","","","","","","","","","","","","","1","","","1","","1","1","","","1","","","1","","1","1","","","","","","","","","","","","","","","","","","","","1","","","1","","","","","","1","","","","","1","","","","","","","","","","","","","","","","","","","","","","","","","","1","1","1","1","","1","1","","1","","","","1","","","1","1","1","1","","","","","","","","1","1","1","1","","","","1","","","","1","","1","1","1","1","1","1","1","","1","","","1","","1","","1","1","","","","","","","","","","1","","1","","","1","","","1","","1","","1","","","","","","","","","1","1","1","","","","","","","1","","","","","","","","","1","","","1","","","","","","","","","","","","","","","","","","","","","","","",""
"Gaudenzia Inc","Non Hospital Residential","4615 Park Heights Avenue","","Baltimore","MD","21215","","Baltimore City","410-656-1697","https://www.gaudenzia.org","","","SU","1","1","","","1","1","1","1","1","1","","","","","","1","","","1","","1","1","1","","1","","1","1","","1","1","1","","","","","","1","1","","","","","","","","","","","","","","","1","","","","","1","1","","1","1","","","","","","","1","1","","1","1","1","","","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","","1","","","","1","","","1","1","1","1","","","1","","","1","","1","1","1","1","","1","1","1","1","1","1","1","","1","1","1","1","1","1","1","1","1","1","1","1","","1","1","1","1","1","1","1","","1","1","1","1","","","1","1","1","1","1","","","1","1","1","1","1","1","","1","1","1","1","1","1","1","1","1","1","1","1","","","","1","","","","","","1","1","1","1","1","","","","","","1","","","","","","","","","","","","","","","","","","","",""
"4 2 Restore LLC","","","","Baltimore","MD","21216","","Baltimore City","410-701-9190","https://","","","SU","1","","","","","","","","","","","1","","","","1","","","1","","","1","","","1","","","1","","1","1","","","","","","","","","","","","","","","","","","1","","","","","1","","","","","","1","1","","1","","","","","","","","","","","","1","","","","1","","","","","","","","","","","","","1","1","","","1","1","1","1","","","","1","","","1","1","","1","","","1","","","1","","","1","1","1","","","","","1","1","","1","","","1","1","1","","1","1","","","1","","","","1","","1","1","","","","","","","","","","1","","","","","1","","","1","","1","","1","","","","","","","","","1","1","","1","","","","","","","","","","","","","","","","","","1","","","","","","","","","","","","","","","","","","","","","","","",""
"Sinai Addiction Recovery","Program Treatment","2401 West Belvedere Avenue","Schoeneman Bldg, 2nd Floor","Baltimore","MD","21215","","Baltimore City","410-601-5457","https://","","","SU","1","1","","","1","","","1","1","","","","","","","","","","","","","1","","1","","","","","1","","","","1","1","","","1","","","","1","","","","","","","","1","","","","1","","","","","","1","1","1","","1","","","","","","","1","","","","","","","","1","1","","","","","","","","1","1","","1","","1","1","","","1","","","1","1","","","","","","1","1","1","1","","","1","","","","","","1","1","1","","","1","1","1","1","1","","","1","1","1","","1","1","","","","1","","","","","","1","1","1","","1","","1","","1","1","","","1","1","","","","1","","","","","","","","","","","","","","","1","1","1","1","1","","","","","1","","","","1","","1","1","1","","1","","","1","","","","","","","","","","","","","","","","","","","","","","",""
"Aspire Health Partners","Addiction Receiving Facility","","","Orlando","FL","32810","","Orange","407-875-3700 x4356","https://aspirehealthpartners.com/","","","SU","","1","1","1","1","1","","1","1","1","1","","","","","","","1","1","","1","1","1","1","","","1","","","","","","","","","","","1","","","","","","","","","","","","","1","","","1","","","","","1","1","1","","1","1","1","1","","1","","","","","","","","","1","","","","","","","","","1","1","","","1","","1","1","","","1","1","1","1","","","","1","","","1","1","1","1","","","1","1","","1","","","1","1","1","","","","","1","","1","1","","","1","1","1","","1","","","","","1","1","","1","1","1","1","1","","1","1","","1","","","1","","1","","","","","","","1","1","1","1","1","1","","","","1","","1","","1","1","","1","1","","","","","","","","1","1","1","1","","","","1","","","","","","","","","","","","","","","","","","","","","","","","","",""
"GateHouse","Marietta","","","Marietta","PA","17547","","Lancaster","717-393-3215","https://www.gatehouse.org","","","SU","1","","","","","","","","","","","","","","","1","","","1","","1","1","1","","1","","","1","","","1","","","","","","","","","","","","","","","","","","1","","","","","1","","","","","1","1","","1","","","1","","","1","","1","1","","1","1","1","","1","1","","1","1","1","1","1","","","","","","","","1","1","1","1","1","1","1","1","1","","","1","","","1","1","1","","","","1","","","","","","","1","1","","1","1","1","1","1","","","","1","","1","1","1","1","1","","1","1","","1","","1","","1","1","","","","","","","","","","","1","","","1","","","","1","","1","1","1","","","","","","1","","","1","1","","","","","","","","","","","","","","","","","","","","1","","","","","","","","","","","","","","","","","","","","","","","",""
"Recovery Center of Maryland","Arunah","","","Baltimore","MD","21216","","Baltimore City","443-885-9810","https://www.therecoverycenterusa.com","","","SU","1","","","","","","","","","","","","","","","1","","","1","","1","1","","","1","","","1","","1","1","","","","","","","","","","","","","","","","","","","","1","","","1","","","","","","1","","","","","1","","","","","","","","","","","","","","","","","","","","","","","","","","1","1","1","1","","1","1","","1","","","","1","","","1","1","1","1","","","","","","","","1","1","1","1","","","","1","","","","1","","1","1","1","1","1","1","1","","1","","","1","","1","","1","1","","","","","","","","","","1","","1","","","1","","","1","","1","","1","","","","","","","","","1","1","1","","","","","","","1","","","","","","","","","1","","","1","","","","","","","","","","","","","","","","","","","","","","","",""
